id,name,datim_code,district_id
1678,CENTRE ANTITUBERCULEUX DE DIMBOKRO,xCIttzbaCtp,39
1679,CENTRE ANTITUBERCULEUX DE SOUBRE,FkDypdPHYa3,92
1680,CENTRE CONFESSIONNEL MERE-LEONIA DE PRIKRO,PNxBJrDwybt,83
1681,CENTRE DE CROIX BLEUE DE WILLIAMSVILLE,CBzZCznmURC,6
1682,CENTRE DE SANTE RURAL AHOUGNANSSOU-ALLAHOU,cQQWVufFfir,100
1683,CENTRE DE SANTE RURAL ALLEKRO DE BEOUMI,lhPinmrgPlJ,15
1684,CENTRE DE SANTE RURAL DE ABEDENI,IjTIudvoOtG,83
1685,CENTRE DE SANTE RURAL DE ABIATY,vnVRH41st5F,5
1686,CENTRE DE SANTE RURAL DE ABLI,fTCSOu4gbIu,103
1687,CENTRE DE SANTE RURAL DE ABOLIKRO,jSelRxEx7CI,25
1688,CENTRE DE SANTE RURAL DE ABOUAKRO,baMVQmXs7NC,15
1689,CENTRE DE SANTE RURAL DE ABOULIE,uaMnT7alIqR,4
1690,CENTRE DE SANTE RURAL DE ABY,m6lsVvBL2xu,4
1691,CENTRE DE SANTE RURAL DE ACHIEKOI,VsU9N3xEcBu,8
1692,CENTRE DE SANTE RURAL DE ADI YAPIKRO,v95VxpzhIAp,71
1693,CENTRE DE SANTE RURAL DE ADIAHO,NGUYV8gyPGk,47
1694,CENTRE DE SANTE RURAL DE ADJEKRO,Z7xZbFtr83R,84
1695,CENTRE DE SANTE RURAL DE ADOUAKOUAKRO,yhSAFHTVS6x,21
1696,CENTRE DE SANTE RURAL DE AFFIENOU,FTQIXspzvJj,4
1697,CENTRE DE SANTE RURAL DE AGBAHOU,jWsYLLSr7j5,70
1698,CENTRE DE SANTE RURAL DE AGNIA,k2arTtwjy8b,21
1699,CENTRE DE SANTE RURAL DE AGOUA,LZ8FXxdkUcz,21
1700,CENTRE DE SANTE RURAL DE AHIGBE KOFFIKRO,RKbAovDxEu8,4
1701,CENTRE DE SANTE RURAL DE AHOKOKRO,VS7LVdDms6f,15
1702,CENTRE DE SANTE RURAL DE AHOUABO,EOQhjQixqW9,12
1703,CENTRE DE SANTE RURAL DE AHOUAKRO,YMVROC3jPoy,99
1704,CENTRE DE SANTE RURAL DE AHOUE,pu4JQSFoVpT,12
1705,CENTRE DE SANTE RURAL DE AHOUGNANFOUTOU,HWpbpDXWoEZ,48
1706,CENTRE DE SANTE RURAL DE AHOUNIENFOUTOU,jwFhmgAxNY1,21
1707,CENTRE DE SANTE RURAL DE AHOUTOUE,xRENYIna88F,11
1708,CENTRE DE SANTE RURAL DE AKACOMOEKRO,GbX4lwCM52s,16
1709,CENTRE DE SANTE RURAL DE AKAKRO,WC91eSXnJnZ,21
1710,CENTRE DE SANTE RURAL DE AKAKRO (S/P BOUAKE NORD-EST),rvLW7MLlAr3,24
1711,CENTRE DE SANTE RURAL DE AKAKRO N'ZIPLI,Ta2EyI7qS78,103
1712,CENTRE DE SANTE RURAL DE AKANANGBO,mKBZSXKLxPY,83
1713,CENTRE DE SANTE RURAL DE AKOUNOUGBE,H9wnUSx0zmU,5
1714,CENTRE DE SANTE RURAL DE AKOURE,cu97a5s6cj8,11
1715,CENTRE DE SANTE RURAL DE AKPASSANOU,TYxxUcYyImX,35
1716,CENTRE DE SANTE RURAL DE AKPOUEBOUE,JuHfCmUKcLK,71
1717,CENTRE DE SANTE RURAL DE AKRESSI,eSynpromft0,4
1718,CENTRE DE SANTE RURAL DE AKROABA-ALOUDJEKOA,kzSAOxSUZ40,47
1719,CENTRE DE SANTE RURAL DE ALLANGOUA N'GBESSOU,ghOivxuqAsa,108
1720,CENTRE DE SANTE RURAL DE ALLOSSO II,FRljep1EEAg,11
1721,CENTRE DE SANTE RURAL DE AMAN SALEKRO,UC0unf02s7q,100
1722,CENTRE DE SANTE RURAL DE AMANGBEU,D6Rnp0a43nl,8
1723,CENTRE DE SANTE RURAL DE AMANI MICHELKRO,l4XTd8uTea3,42
1724,CENTRE DE SANTE RURAL DE AMANKRO,gFQHamLbC8l,71
1725,CENTRE DE SANTE RURAL DE AMARAGUI,rJQ3h9iSZ2I,74
1726,CENTRE DE SANTE RURAL DE AMOROKI,fdBfBlwdAMN,19
1727,CENTRE DE SANTE RURAL DE ANDOU M'BATTO,M1XjOmlmbAG,11
1728,CENTRE DE SANTE RURAL DE ANGBANOU,HaZjEYHII5r,21
1729,CENTRE DE SANTE RURAL DE ANGBOKOU KPANGBASSOU,RP9ZpiQeHEY,25
1730,CENTRE DE SANTE RURAL DE ANO-ZUME,K6MUZXG8m9m,84
1731,CENTRE DE SANTE RURAL DE ANYANOU,f3Qp1vccMEu,83
1732,CENTRE DE SANTE RURAL DE APPOUASSO,bKiZkcm5gNS,4
1733,CENTRE DE SANTE RURAL DE APPROMPRON AFEWA,jvye2Nkhjy2,16
1734,CENTRE DE SANTE RURAL DE ARIKOKAHA,kttjju1FpiX,77
1735,CENTRE DE SANTE RURAL DE ARMEBE,guP1Ftlzf5w,32
1736,CENTRE DE SANTE RURAL DE ASSAKRA,OVDEHMPWtw9,103
1737,CENTRE DE SANTE RURAL DE ASSAKRO,LEETCloysIa,1
1738,CENTRE DE SANTE RURAL DE ASSAOUFOUE,r8zV2HjkOAQ,21
1739,CENTRE DE SANTE RURAL DE ASSE N'GATTAKRO,clsSdRPreLd,100
1740,CENTRE DE SANTE RURAL DE ASSEMBO,mxQB3WgJZUQ,100
1741,CENTRE DE SANTE RURAL DE ASSENGOU-NGOTRAN,sbiMiZ0MT80,15
1742,CENTRE DE SANTE RURAL DE ASSENZE,BNCHzfsanbs,15
1743,CENTRE DE SANTE RURAL DE ASSIKA KAYABO,QxouOOug5p2,19
1744,CENTRE DE SANTE RURAL DE ASSINIE MAFIA,FClJ3JN6Aos,5
1745,CENTRE DE SANTE RURAL DE ASSINZE,NVz2QMTt0rY,103
1746,CENTRE DE SANTE RURAL DE ASSOMLAN,YfOzaRzrKZP,5
1747,CENTRE DE SANTE RURAL DE ASSOUBA,hXaSYwxv3ol,4
1748,CENTRE DE SANTE RURAL DE ASSOUINDE,NrYTEOShsb1,5
1749,CENTRE DE SANTE RURAL DE ASSOUNVOUE,wL9ekZTilbt,103
1750,CENTRE DE SANTE RURAL DE ATTIEKOI,D3YKw6Ofztc,12
1751,CENTRE DE SANTE RURAL DE ATTIENKOFFIKRO,PyPUvDMJF3O,100
1752,CENTRE DE SANTE RURAL DE ATTIGUEI,h2qXihO1Okg,99
1753,CENTRE DE SANTE RURAL DE ATTOKRO,OUm3VkCeA8F,71
1754,CENTRE DE SANTE RURAL DE ATTOUTOU B,Gl3JGyyOWCo,53
1755,CENTRE DE SANTE RURAL DE AYAOU-SOKPA,WyPQTma9Cvw,84
1756,CENTRE DE SANTE RURAL DE AYEBO,wHzeH65ApDJ,4
1757,CENTRE DE SANTE RURAL DE AYENOU,yhLYZABAlmi,9
1758,CENTRE DE SANTE RURAL DE AYENOUAN,bZJg2jvwyeX,4
1759,CENTRE DE SANTE RURAL DE AZAGUIE-BLIDA,asBKS62RgaY,12
1760,CENTRE DE SANTE RURAL DE BABADOUGOU,gFIK7jC2Zwg,4
1761,CENTRE DE SANTE RURAL DE BABAKRO,soDmVCg4LH9,83
1762,CENTRE DE SANTE RURAL DE BABLY,Kn8PrboddFU,14
1763,CENTRE DE SANTE RURAL DE BADIKAHA,vQRcbv29pVA,77
1764,CENTRE DE SANTE RURAL DE BAFFIA,efLeHu5k0aK,4
1765,CENTRE DE SANTE RURAL DE BAHE-SEBON,hCK6XoPAb03,42
1766,CENTRE DE SANTE RURAL DE BAHOUAKAHA,sgmrZhGi6kH,59
1767,CENTRE DE SANTE RURAL DE BAKANDESSO,pvCr1hvUjI3,101
1768,CENTRE DE SANTE RURAL DE BAKRO,XSOfMglplw6,4
1769,CENTRE DE SANTE RURAL DE BAMBALOUMA,y266xJ5pONa,70
1770,CENTRE DE SANTE RURAL DE BANANKORO,LTuuGUWkda3,75
1771,CENTRE DE SANTE RURAL DE BANGUEHI,T0KWXM8Ah2k,14
1772,CENTRE DE SANTE RURAL DE BANGUIE 2,TZnYZ4Bko3w,8
1773,CENTRE DE SANTE RURAL DE BANTEAPLEU,x3wCbYbzby2,34
1774,CENTRE DE SANTE RURAL DE BAOUBLY,eeQ1MdLoR0n,42
1775,CENTRE DE SANTE RURAL DE BEABLO,hLtBLhFN8uV,50
1776,CENTRE DE SANTE RURAL DE BEDI-GOAZON,Ieh3moFhDR2,50
1777,CENTRE DE SANTE RURAL DE BEDIE KONENANKRO,vBVkM5nHlIu,35
1778,CENTRE DE SANTE RURAL DE BEHEBOU V15,BkAvaN29HAA,50
1779,CENTRE DE SANTE RURAL DE BELLE-VILLE (S/P GRAND-LAHOU),dzVyMCZOThp,48
1780,CENTRE DE SANTE RURAL DE BEOUE-ZIBIAO,WkmOwHj1VzX,14
1781,CENTRE DE SANTE RURAL DE BEZIAKA,wB1zx0GbQ7z,113
1782,CENTRE DE SANTE RURAL DE BIANTOUO 2,D1v9dOxqBl3,111
1783,CENTRE DE SANTE RURAL DE BIDIAHOUAN,LIiLSgtXgfQ,33
1784,CENTRE DE SANTE RURAL DE BILEKRO-KALASSO,plknEcr1hSt,4
1785,CENTRE DE SANTE RURAL DE BINAO,XynZgKXY000,42
1786,CENTRE DE SANTE RURAL DE BINOUFLA,OjHcJ44ckXr,91
1787,CENTRE DE SANTE RURAL DE BLAGOUIN,fATfP7Yke0h,17
1788,CENTRE DE SANTE RURAL DE BLEDI DIEYA,CZoKw8rOBqM,18
1789,CENTRE DE SANTE RURAL DE BLITA,cHVFoT3ngtm,17
1790,CENTRE DE SANTE RURAL DE BLODY,hy7nMlxd7b1,42
1791,CENTRE DE SANTE RURAL DE BLOLE,mxwGEZwFXWC,69
1792,CENTRE DE SANTE RURAL DE BOBI,CHswUqQEiWp,53
1793,CENTRE DE SANTE RURAL DE BOCABO,cUEfwtCjyit,39
1794,CENTRE DE SANTE RURAL DE BOCASSI (S/P BONGOUANOU),Mebigr5EedV,21
1795,CENTRE DE SANTE RURAL DE BOGOUINE,KIsBLBviGcc,69
1796,CENTRE DE SANTE RURAL DE BOHOBLY,YysAa0VsHZq,102
1797,CENTRE DE SANTE RURAL DE BOHOUSSOUKRO,oW8uFgUwkCO,42
1798,CENTRE DE SANTE RURAL DE BOLI,s46RsgNmdrF,37
1799,CENTRE DE SANTE RURAL DE BONDOUKOU (DIST. ADIAKE),pVGv5df6Xwr,5
1800,CENTRE DE SANTE RURAL DE BONZI,Ec7xrKQF4sq,108
1801,CENTRE DE SANTE RURAL DE BOROBO (DIST. BETTIE),jxMIkHXHlWo,16
1802,CENTRE DE SANTE RURAL DE BOUADIKRO,zW7lnNNsKxA,21
1803,CENTRE DE SANTE RURAL DE BOUGOUSSO,pL0mFTZ9Gjx,78
1804,CENTRE DE SANTE RURAL DE BOUKEBO,pXZXNwtQHpR,25
1805,CENTRE DE SANTE RURAL DE BRAFOUEBI,IhLi5aN59y0,89
1806,CENTRE DE SANTE RURAL DE BRIBOUO,Yin9r5D0AsX,33
1807,CENTRE DE SANTE RURAL DE BRIHIRI,kT1NOvKZLZL,67
1808,CENTRE DE SANTE RURAL DE BROU AHOUSSOUKRO,ryDxKSkdHsF,19
1809,CENTRE DE SANTE RURAL DE BROU AKPAOUSSOU,MWs5vYGJGJz,21
1810,CENTRE DE SANTE RURAL DE BROU-ATTAKRO,EmqeooosSq5,21
1811,CENTRE DE SANTE RURAL DE BROUDOUKOU PENDA,CRLfICcdr0T,51
1812,CENTRE DE SANTE RURAL DE CHANTIER COLONEL,iCXPBMKUhwQ,18
1813,CENTRE DE SANTE RURAL DE DABADOUGOU MAFE,GxnbYnc0rUo,78
1814,CENTRE DE SANTE RURAL DE DADIEKRO,lAH56WVuZEy,71
1815,CENTRE DE SANTE RURAL DE DAH KAHEN,XJ6ZkwVJh8o,14
1816,CENTRE DE SANTE RURAL DE DAHOUA,sYUVQtvzZ1A,42
1817,CENTRE DE SANTE RURAL DE DAINE 1,sgHiXKs5CCK,69
1818,CENTRE DE SANTE RURAL DE DANDROU,wBnaUNYlMD3,18
1819,CENTRE DE SANTE RURAL DE DARAKOKAHA,ZgJaVq9yfQ1,56
1820,CENTRE DE SANTE RURAL DE DEDEGBEU,ApWELuBdzb1,33
1821,CENTRE DE SANTE RURAL DE DEDIAFLA,E4mY9RwRz3q,106
1822,CENTRE DE SANTE RURAL DE DEINNEU,WCrYhObeBcF,111
1823,CENTRE DE SANTE RURAL DE DELAKRO,GzWOoPaE2dk,25
1824,CENTRE DE SANTE RURAL DE DIACOHOU NORD,wudvkZfXEW9,23
1825,CENTRE DE SANTE RURAL DE DIAHOUIN,a66Tyo0gkyX,42
1826,CENTRE DE SANTE RURAL DE DIALAKORO,EeBEzPirAz3,70
1827,CENTRE DE SANTE RURAL DE DIANGOBO,aYYRgLnhkTA,21
1828,CENTRE DE SANTE RURAL DE DIANHOUN,W1i0UdCnep4,15
1829,CENTRE DE SANTE RURAL DE DIAPLEAN,XtCKDzhBhqN,14
1830,CENTRE DE SANTE RURAL DE DIARABANA,iBFqfH6BEsk,53
1831,CENTRE DE SANTE RURAL DE DIBOBLY,WVSxCntBmud,42
1832,CENTRE DE SANTE RURAL DE DIBOKE,lrW8prqDCNI,18
1833,CENTRE DE SANTE RURAL DE DIBY,yxrXkppaNfh,4
1834,CENTRE DE SANTE RURAL DE DIOH,PExH6pwBNR1,17
1835,CENTRE DE SANTE RURAL DE DIOMAN,y9ZS5KUXeno,101
1836,CENTRE DE SANTE RURAL DE DIOUROUZON,SYNNCAh87Hs,42
1837,CENTRE DE SANTE RURAL DE DIOUROUZON ZEO,SZVDo0MdKsf,14
1838,CENTRE DE SANTE RURAL DE DJEMISSIKRO,Hvl9ZPtvdRC,4
1839,CENTRE DE SANTE RURAL DE DJIDOUBAYE,XLXzkxsId4n,50
1840,CENTRE DE SANTE RURAL DE DJIMINIKOFFIKRO,nLnemjH4aLx,5
1841,CENTRE DE SANTE RURAL DE DO,izjGz114h6E,101
1842,CENTRE DE SANTE RURAL DE DOUAGUE 2,x5MXScVA3Wl,62
1843,CENTRE DE SANTE RURAL DE DRONGOUINE,Q8INnm36qLf,34
1844,CENTRE DE SANTE RURAL DE DUIBO,sYCcykQV6TS,100
1845,CENTRE DE SANTE RURAL DE DUONFLA,jnvdaeZo4De,23
1846,CENTRE DE SANTE RURAL DE DZEUDJI,k6de47w1fx5,11
1847,CENTRE DE SANTE RURAL DE EBIKRO N'DAKRO,O3sbLzLgYt8,4
1848,CENTRE DE SANTE RURAL DE EBIMPE,USOZZd51M2U,12
1849,CENTRE DE SANTE RURAL DE EBOINDA,zmlrItwNCjy,5
1850,CENTRE DE SANTE RURAL DE EBOKO,N1jyEziMKEa,5
1851,CENTRE DE SANTE RURAL DE EBOUE,bX0qtixI8DM,4
1852,CENTRE DE SANTE RURAL DE EDJAMBO,tEFv3Zc0G2i,5
1853,CENTRE DE SANTE RURAL DE EHOUEGUIE,XE66Ay4RHb3,8
1854,CENTRE DE SANTE RURAL DE ELEHOBABO,q5o6T65nIy3,5
1855,CENTRE DE SANTE RURAL DE ELEVI,J4i1l2OS6m9,8
1856,CENTRE DE SANTE RURAL DE ELINSO,tUPBxrhOUKj,1
1857,CENTRE DE SANTE RURAL DE ETUESSIEKA,kgaxwlTwTJS,5
1858,CENTRE DE SANTE RURAL DE FADJADOUGOU,rko9jBogewV,88
1859,CENTRE DE SANTE RURAL DE FAMIENKRO,WH0Pcvvle5S,83
1860,CENTRE DE SANTE RURAL DE FANGNAPLEU,CrAtNmuVwSJ,69
1861,CENTRE DE SANTE RURAL DE FENGOLO (S/P DUEKOUE),awN4BXoXdTH,42
1862,CENTRE DE SANTE RURAL DE FENGOLO (S/P MADINANI),S68dZ1cSkmN,78
1863,CENTRE DE SANTE RURAL DE FERENTELLA,VWOES7PZZ2t,101
1864,CENTRE DE SANTE RURAL DE FIEMPLEU,i8vkyMzcRmS,34
1865,CENTRE DE SANTE RURAL DE FISSA,lDtjjrSsypS,95
1866,CENTRE DE SANTE RURAL DE FIZANLOUMA,IZ4WtNoWiDi,70
1867,CENTRE DE SANTE RURAL DE FLAMPLEU/MONLEU,pFgWzm7Dxcl,34
1868,CENTRE DE SANTE RURAL DE FLOLEU,AzHk8uwnjsW,111
1869,CENTRE DE SANTE RURAL DE FOTO-KOUAMEKRO,iclnAkZp9YN,84
1870,CENTRE DE SANTE RURAL DE FOUEDOUGOU,sm0LeTFJHi4,42
1871,CENTRE DE SANTE RURAL DE FOUENAN,Zao2OaeeqHd,101
1872,CENTRE DE SANTE RURAL DE FOULA,xasXZbsALBI,78
1873,CENTRE DE SANTE RURAL DE FOUTOUNOU,MXqFAMDbA3i,70
1874,CENTRE DE SANTE RURAL DE FRONOBO,MBBPKD6SJ1s,21
1875,CENTRE DE SANTE RURAL DE GAGORE,RqYF1UxkdGM,67
1876,CENTRE DE SANTE RURAL DE GAN 1,lLxmNQNvqOm,17
1877,CENTRE DE SANTE RURAL DE GANHOUE,lMkckNOlCyy,101
1878,CENTRE DE SANTE RURAL DE GANLEU (ZAGOUINE),a9xIjxqAuvR,34
1879,CENTRE DE SANTE RURAL DE GAOTE,JJ3uGCNx6us,17
1880,CENTRE DE SANTE RURAL DE GARE-KAN,P7iGSvyY9Us,26
1881,CENTRE DE SANTE RURAL DE GBABLASSO,acH2ZDpXFvE,17
1882,CENTRE DE SANTE RURAL DE GBADROU,sAYkG8kEcOp,62
1883,CENTRE DE SANTE RURAL DE GBANGBEGOUINE,eHJ5CQISKiq,17
1884,CENTRE DE SANTE RURAL DE GBANGBEGOUINE-YATI,trrqr49GsoG,69
1885,CENTRE DE SANTE RURAL DE GBANGBO N'DAKRO,EuBTTEbac2L,83
1886,CENTRE DE SANTE RURAL DE GBANGBOSSOU,BslDGaDNZtv,37
1887,CENTRE DE SANTE RURAL DE GBANTONGOUIN,q3sHGw91aPJ,69
1888,CENTRE DE SANTE RURAL DE GBELO,KPpKSTXofhj,101
1889,CENTRE DE SANTE RURAL DE GBEMA,Xm8qNO6P6MO,70
1890,CENTRE DE SANTE RURAL DE GBETA,hF2VkJj2kRJ,34
1891,CENTRE DE SANTE RURAL DE GBLAPLEU,QEmMkRVt5S3,50
1892,CENTRE DE SANTE RURAL DE GBOGOLO,ALR1EVQOYHt,88
1893,CENTRE DE SANTE RURAL DE GBOHUA,rgdrLnRPNJM,103
1894,CENTRE DE SANTE RURAL DE GBOMBELO,w0NR6wjHkQU,17
1895,CENTRE DE SANTE RURAL DE GBONGAHA,SkwhYsMe10e,78
1896,CENTRE DE SANTE RURAL DE GLAN-HOUYE,aWImWNYbX7l,34
1897,CENTRE DE SANTE RURAL DE GLANGLEU,K775UoXkAmu,111
1898,CENTRE DE SANTE RURAL DE GLANGOUALE,r6FCqiRkDqO,17
1899,CENTRE DE SANTE RURAL DE GLANLE,Gdv3gjlPa0A,17
1900,CENTRE DE SANTE RURAL DE GLAOU,HnALLFGe1Vw,42
1901,CENTRE DE SANTE RURAL DE GLEGOUINE,TDgloI2i3VR,69
1902,CENTRE DE SANTE RURAL DE GLEPLEU,cZjY5ynUhLI,111
1903,CENTRE DE SANTE RURAL DE GLOPLOU,umISWPdoHYy,14
1904,CENTRE DE SANTE RURAL DE GNAKOUBOUE,RXQyeF1iEF5,67
1905,CENTRE DE SANTE RURAL DE GNALEU,fzgDYg6M9WX,111
1906,CENTRE DE SANTE RURAL DE GONGOUINE 1,OSSTrjjJ6mT,69
1907,CENTRE DE SANTE RURAL DE GOPOUPLEU,xUctiFZcdmA,34
1908,CENTRE DE SANTE RURAL DE GOTONGOUINE 2,bs6QWeXGULB,69
1909,CENTRE DE SANTE RURAL DE GOTONGOUINE1,k2uMcQz2tkB,69
1910,CENTRE DE SANTE RURAL DE GOUABO,tLcVlWCyiwm,8
1911,CENTRE DE SANTE RURAL DE GOUEKAN,YvReAnID8TR,101
1912,CENTRE DE SANTE RURAL DE GOUEKANGOUINE,BD44iP3k75C,69
1913,CENTRE DE SANTE RURAL DE GOUESSESSO,iJCWZX6Gkdx,17
1914,CENTRE DE SANTE RURAL DE GOURANE,S8Q9O1LOtkl,17
1915,CENTRE DE SANTE RURAL DE GOYA,S2ZacMx4FOz,50
1916,CENTRE DE SANTE RURAL DE GOZON,jdDMg41a6lt,42
1917,CENTRE DE SANTE RURAL DE GRAGBA-DAGOLILIE,OQN2E8LPEC2,67
1918,CENTRE DE SANTE RURAL DE GRAND PIN,fXmjKVLVvth,14
1919,CENTRE DE SANTE RURAL DE GREIKRO,K1djJnf5aPe,42
1920,CENTRE DE SANTE RURAL DE GROGUHE (DIGBA),nPCNb0BR70I,33
1921,CENTRE DE SANTE RURAL DE GROUMANIA,hNCPGVhM1yW,83
1922,CENTRE DE SANTE RURAL DE GUEHOUO,ndwbATGaZiN,14
1923,CENTRE DE SANTE RURAL DE GUELEMOU,KTTFmR0r6Lq,17
1924,CENTRE DE SANTE RURAL DE GUEZON TAHOUAKE,COoAmcfBfYQ,14
1925,CENTRE DE SANTE RURAL DE GUIAMAPLEU,FJOQpA0LAQK,111
1926,CENTRE DE SANTE RURAL DE GUIAN-HOUYE,xPyIGRVPTmm,34
1927,CENTRE DE SANTE RURAL DE GUIBOBLY,L2ffCcGDp7P,18
1928,CENTRE DE SANTE RURAL DE GUINGLO-GUEZON,resC3W5nUbb,62
1929,CENTRE DE SANTE RURAL DE GUINGLO-ZIA,NW3Gwmp3FoF,42
1930,CENTRE DE SANTE RURAL DE GUINKIN,O1A0x8mOmS3,50
1931,CENTRE DE SANTE RURAL DE IRHO LAME,rifXKmHkxl2,12
1932,CENTRE DE SANTE RURAL DE KABACOUMA,SMfGZW0Zvdy,17
1933,CENTRE DE SANTE RURAL DE KABANGBOUE,KYKfAfKAZq0,75
1934,CENTRE DE SANTE RURAL DE KACOUKRO,OG3uJvF1P5O,5
1935,CENTRE DE SANTE RURAL DE KAFINE NOUMOUSSO,SMfSKIZ5dB5,31
1936,CENTRE DE SANTE RURAL DE KAFOUDOUGOU BAMBARASSO,p2rlOajZHTm,31
1937,CENTRE DE SANTE RURAL DE KAHANSO,I0O8ANT43Jx,78
1938,CENTRE DE SANTE RURAL DE KAKOUKRO LIMITE,TWBOgoFN7Z2,4
1939,CENTRE DE SANTE RURAL DE KAMALO,xCDiUrXO09k,88
1940,CENTRE DE SANTE RURAL DE KAMORO,lfLnkRF2akG,70
1941,CENTRE DE SANTE RURAL DE KANAGONON,EcsoS9G51Aj,56
1942,CENTRE DE SANTE RURAL DE KANAWOLO,e5S4UI3hxBB,77
1943,CENTRE DE SANTE RURAL DE KANDOPLEU,aqSmMPTA0Mv,17
1944,CENTRE DE SANTE RURAL DE KANEBLY,ERu7kFgovFl,62
1945,CENTRE DE SANTE RURAL DE KANGRE,AL5mQThWMtk,84
1946,CENTRE DE SANTE RURAL DE KARABIRI,wZJkd9KTVHu,78
1947,CENTRE DE SANTE RURAL DE KATADJI,C69BrQGeUZ2,89
1948,CENTRE DE SANTE RURAL DE KATIMASSOU,XDPWcP4b7Fb,35
1949,CENTRE DE SANTE RURAL DE KAWOLO-SOBARA,F9jV7Znlguh,31
1950,CENTRE DE SANTE RURAL DE KEBI,ZOQZtAsHzZr,28
1951,CENTRE DE SANTE RURAL DE KEIBLY,cu2oNShFJuA,50
1952,CENTRE DE SANTE RURAL DE KETEKRE BONIKRO,Q02sYq7N3vq,103
1953,CENTRE DE SANTE RURAL DE KETESSO,RehzWmqwqrT,4
1954,CENTRE DE SANTE RURAL DE KIBOUO,yFpcClMiVrZ,33
1955,CENTRE DE SANTE RURAL DE KIMBIRILA SUD,owISwZGvqKz,78
1956,CENTRE DE SANTE RURAL DE KIMBIRILA-NORD,VvlaFP3FDst,75
1957,CENTRE DE SANTE RURAL DE KLANGBOLABLY,xiCDJTvZpJn,62
1958,CENTRE DE SANTE RURAL DE KLEMEKRO,IAAOaGQ5Vbo,25
1959,CENTRE DE SANTE RURAL DE KOARHO,xUAqnpFpa9H,102
1960,CENTRE DE SANTE RURAL DE KOBADALLAH,GDNBOC9XU3N,70
1961,CENTRE DE SANTE RURAL DE KODA TCHAD,dhci3T8hV7N,92
1962,CENTRE DE SANTE RURAL DE KODIOUSSOU,e3uTbHwBALa,11
1963,CENTRE DE SANTE RURAL DE KODJEBOUMAN,X2Xk5F6Pfvu,99
1964,CENTRE DE SANTE RURAL DE KOFFIKRO AFFEMA,Sl7HwIBGgP5,4
1965,CENTRE DE SANTE RURAL DE KOFFIPLE,PQE3EZyyaPm,79
1966,CENTRE DE SANTE RURAL DE KOFFISSIOKAHA,v68f21QgN7H,56
1967,CENTRE DE SANTE RURAL DE KOFINA,hO1BN4Rrev7,101
1968,CENTRE DE SANTE RURAL DE KOHOUROU,qfx4RElhTm6,4
1969,CENTRE DE SANTE RURAL DE KOINTIENKRO,JExAtlj089v,1
1970,CENTRE DE SANTE RURAL DE KOKIALO,zbVpL9c6Zhc,17
1971,CENTRE DE SANTE RURAL DE KOKOUN,EKPHA1iwEOQ,78
1972,CENTRE DE SANTE RURAL DE KONA,ocMMskjvI49,78
1973,CENTRE DE SANTE RURAL DE KONAN-LEKIKRO,QIGve6UkVif,19
1974,CENTRE DE SANTE RURAL DE KONANDI N'DAKRO,FpV70NC1Bqu,83
1975,CENTRE DE SANTE RURAL DE KONANKRO (S/P SAKASSOU),m3Yshv0NsAV,84
1976,CENTRE DE SANTE RURAL DE KONDEYAOKRO,mvJwUYFnauJ,100
1977,CENTRE DE SANTE RURAL DE KONDROKRO DJASSANOU,lRX7sCt0gZA,37
1978,CENTRE DE SANTE RURAL DE KONEFLA,Gd9YhKgEwTi,23
1979,CENTRE DE SANTE RURAL DE KONGO,AN0qzIA0Ix3,84
1980,CENTRE DE SANTE RURAL DE KONGOBO,TEXmnz114JC,15
1981,CENTRE DE SANTE RURAL DE KONGODJAN,oiNo5OsgM3o,15
1982,CENTRE DE SANTE RURAL DE KONGOUANOU,MGZw30lflZR,108
1983,CENTRE DE SANTE RURAL DE KONTROU,reLUn1F90fp,62
1984,CENTRE DE SANTE RURAL DE KORDROU,ndK7vzkUrV6,62
1985,CENTRE DE SANTE RURAL DE KORO-OULE,otgtTXJVdF8,75
1986,CENTRE DE SANTE RURAL DE KOROKOPLA,mFKNcWenz9p,70
1987,CENTRE DE SANTE RURAL DE KOROUMBA,I4jWBQ6ERg9,78
1988,CENTRE DE SANTE RURAL DE KOSSANDJI,SrfKKj72KwG,11
1989,CENTRE DE SANTE RURAL DE KOTOKA,YjPjZfrrjS9,4
1990,CENTRE DE SANTE RURAL DE KOTOKOSSOU,vXO4EZ8fYzu,9
1991,CENTRE DE SANTE RURAL DE KOTOULA,Ha1eWg0LY0Q,75
1992,CENTRE DE SANTE RURAL DE KOUA,S68Oq2MpJof,62
1993,CENTRE DE SANTE RURAL DE KOUA-KOUASSIKRO,nd1gFEPfCbX,100
1994,CENTRE DE SANTE RURAL DE KOUADIOKRO (S/P ARRAH),np2TccnmRAQ,21
1995,CENTRE DE SANTE RURAL DE KOUAKOUSSEKRO,C0hAxRzETgE,35
1996,CENTRE DE SANTE RURAL DE KOUASSI-KONGOKRO,CD6JHX9VTT7,37
1997,CENTRE DE SANTE RURAL DE KOUASSIBLEKRO,ogBe23pdjpC,26
1998,CENTRE DE SANTE RURAL DE KOUASSIDOUGOU,GTZ9fEb61Fy,70
1999,CENTRE DE SANTE RURAL DE KOUASSIKRO,ceq3rADsQl7,71
2000,CENTRE DE SANTE RURAL DE KOUASSILILIE,usVVMYOIXuC,67
2001,CENTRE DE SANTE RURAL DE KOUATTA,h3Tsgg0oZsP,70
